n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
9640000	64.708249	61.180240	60.610699	61.552581	58.515216	67.626078	57.119341	69.236786	58.688020	61.954222	67.849789	1.854595	5.335787	2.885937	1.885232	2.643292	2.980742	3.539560	1.039897	1.201324	2.633179	0.819050	16.056494	-3.225975	-9.944041	
9642000	54.787472	57.586437	60.610699	55.353301	57.191181	57.586437	57.119341	55.353301	54.615143	57.364789	57.586437	2.637813	1.819336	2.885937	1.584239	3.221838	2.855460	3.539560	1.690794	2.122654	1.459559	2.855460	26.523868	-3.675044	-14.840730	
9644000	46.382236	54.937044	48.450192	44.917983	52.460322	48.049034	47.373815	42.191761	55.559482	54.563075	55.362709	0.886056	2.579446	1.979259	2.762438	3.335787	2.926563	0.667152	1.537846	4.677946	3.010668	5.554190	27.887120	-3.814171	-15.527001	
9646000	49.331955	51.742456	48.164864	47.632419	51.031620	49.331955	46.760887	49.331955	48.164864	49.873289	49.873289	1.593436	1.540183	0.744922	2.549134	1.817687	1.593436	4.059275	1.593436	0.744922	2.522522	2.522522	35.796243	-4.988017	-22.503973	
9648000	53.489040	48.979707	47.441589	53.403764	49.381929	53.892084	46.674499	57.132040	49.509074	49.238038	53.834579	2.649138	3.147567	6.752777	1.120620	0.655136	5.889496	2.844101	5.728420	1.916288	2.316627	3.311690	30.158791	-4.087293	-11.716420	
9650000	59.176838	58.333000	53.456496	55.923599	57.496877	55.923599	50.503267	53.808558	53.456496	54.557772	54.557772	3.865846	2.434835	1.327434	2.757944	0.599266	2.757944	1.541928	1.362681	1.264340	2.374402	2.194344	37.129223	-5.247452	-15.485223	
9652000	58.693083	50.216353	50.977766	57.837603	51.380159	55.923599	51.195109	58.693083	51.195561	50.216353	51.124050	4.546805	2.619593	1.106919	1.328312	4.308051	2.757944	3.236771	1.380287	3.065218	1.469568	1.823492	4.894826	-3.954200	-23.882273	
9654000	46.794195	45.450326	46.414777	46.843211	43.214477	43.947602	41.937616	44.105388	46.414777	43.687262	43.947602	4.774329	3.089297	1.908701	1.342633	1.986624	2.800544	4.077003	4.888838	1.908701	1.986624	2.800544	-5.387166	-5.727450	-32.308707	
9656000	51.477859	54.589301	55.777445	48.950173	55.662921	49.389716	52.277825	49.389716	52.277825	54.589301	52.277825	2.942455	3.498840	2.598627	1.888055	3.609114	1.415692	4.924521	1.415692	3.813413	3.498840	3.813413	-6.119117	-5.893992	-25.853026	
9658000	56.791149	54.607962	52.590221	58.092125	54.414810	56.720836	57.362707	56.834869	54.596821	56.286144	57.432092	6.288743	0.983064	10.659899	5.494142	1.642153	7.616107	1.140998	5.510672	1.367879	0.608888	6.059266	-0.539205	-4.759642	-14.038841	
9660000	47.005759	52.766227	55.058319	48.940908	56.716022	53.761367	57.645034	47.004103	54.832884	52.752963	56.716022	1.475533	0.790384	2.813937	2.575659	0.900268	3.768840	1.305002	2.861188	2.004252	1.377863	1.966139	-10.657287	-7.046151	-20.188839	
9662000	44.596407	36.080199	55.058319	47.128050	36.908765	38.994492	57.645034	44.596407	36.285839	36.908765	38.994492	0.716127	2.827191	2.813937	2.601253	0.785026	0.785026	1.305002	0.716127	0.862136	0.785026	0.785026	-10.479431	-6.997119	-20.532787	
9664000	44.570033	54.735618	44.853434	41.090389	54.199917	41.090389	43.502187	44.734787	44.011444	43.802680	43.802680	2.014923	3.793189	1.175766	1.765192	3.639777	1.765192	0.699797	0.983096	1.797221	2.138027	2.138027	-14.277268	-8.112861	-21.334364	
9666000	36.245837	44.582349	35.890990	36.846137	42.883556	33.288826	37.313759	33.288826	32.085781	30.685270	30.685270	1.373947	4.177861	5.015341	3.348725	1.020655	5.859877	2.136850	5.859877	3.182872	1.714151	1.714151	-5.363457	-5.722145	-23.961479	
9668000	33.192607	29.558362	32.085781	35.224171	30.235497	39.045042	29.896838	37.079807	42.620253	43.567604	43.567604	2.212151	2.880368	3.182872	2.394668	2.889439	5.479430	3.002733	2.139752	4.859784	4.657064	4.657064	6.826289	-3.739046	-15.412265	
9670000	43.814041	42.277138	44.914439	42.676477	41.625323	45.985057	44.952804	44.564724	44.940821	46.044028	45.985057	3.953124	1.412708	2.662445	1.331436	3.624522	3.110692	4.586663	1.047895	2.036193	1.632144	3.110692	-16.810229	-8.937181	-18.467516	
9672000	48.989375	49.385361	54.446393	51.127675	47.009450	48.684353	51.203751	48.684353	44.327513	44.566406	52.068341	3.153962	5.401945	2.317904	2.062373	2.618909	4.826119	3.647280	1.724480	3.829098	2.664223	1.971938	-12.415305	-7.547824	-12.497866	
9674000	49.557729	51.539517	51.259357	48.690357	49.438508	47.949799	40.531906	49.557729	53.518163	51.539517	51.539517	1.121650	2.443987	1.852121	0.584706	2.780530	2.409462	2.031031	1.121650	2.246777	2.443987	2.443987	6.970236	-3.724504	-14.807597	
9676000	39.927842	60.353715	61.785016	38.108849	56.314578	32.771677	62.660521	29.247912	47.729189	43.466687	32.771677	1.563550	2.482206	4.052712	1.525918	0.812120	1.103561	4.779733	1.402450	1.853841	2.038602	1.103561	1.357651	-4.444939	-16.372709	
9678000	39.927842	60.353715	61.785016	38.108849	56.314578	32.855541	62.660521	32.795590	47.729189	43.466687	32.854360	1.563550	2.482206	4.052712	1.525918	0.812120	3.112307	4.779733	0.543151	1.853841	2.038602	2.689170	9.441710	-3.507162	-9.950616	
9680000	22.809961	60.353715	61.785016	19.288531	56.314578	25.359176	62.660521	19.436356	47.729189	43.466687	27.931898	1.560042	2.482206	4.052712	0.983366	0.812120	1.650184	4.779733	1.737142	1.853841	2.038602	1.647187	13.013543	-3.300983	-14.084590	
9682000	22.809961	28.518185	61.785016	19.288531	30.184781	25.499479	62.660521	27.810711	28.394186	30.818352	27.841728	1.560042	4.118140	4.052712	0.983366	2.067248	1.315198	4.779733	5.278247	1.171813	4.149704	1.171813	2.452401	-4.279687	-26.386394	
9684000	49.250691	28.518185	43.088678	51.680218	30.184781	50.019822	44.719860	49.250691	44.339016	43.855018	42.708765	1.299464	4.118140	4.024373	1.686959	2.067248	3.776841	3.890888	1.299464	3.363078	3.471633	3.393262	29.391274	-3.989242	-17.609329	
9686000	59.718940	62.851813	57.398761	63.284249	64.275236	58.496783	53.263222	59.718940	57.398761	54.517190	54.517190	3.096779	1.441917	1.280873	1.366352	3.317133	0.540053	3.166820	3.067390	3.806559	3.367034	1.167685	38.773711	-5.591996	-23.856206	
9688000	60.342407	66.265213	58.402442	59.533288	68.692126	55.359296	55.751621	57.532084	64.750078	65.256034	61.114331	0.762228	0.669136	1.848665	1.416888	2.003719	1.576742	0.620338	1.217933	3.215092	3.387076	1.591575	37.745638	-5.373431	-9.532802	
9690000	54.128327	63.121563	60.601175	56.812541	62.870151	58.104433	61.052694	56.812541	60.631624	62.870151	62.176535	2.067971	2.862979	2.475063	1.759132	2.486597	1.347714	0.865429	2.529375	1.665602	0.671196	1.725789	14.277966	-3.258571	-16.684781	
9692000	42.684697	63.121563	60.601175	42.121762	62.870151	41.550140	61.052694	41.573885	40.398312	38.953530	38.953530	3.215274	3.953663	2.475063	3.805131	1.400675	3.184551	0.865429	1.766110	5.090223	3.986661	3.986661	13.246990	-3.291949	-16.271990	
9694000	35.521487	39.679038	44.706083	34.114977	39.954851	37.016004	42.794843	34.114977	44.263443	39.799050	40.656788	4.419473	5.866336	1.861129	0.894755	2.391454	3.950612	4.742730	0.894755	1.524997	6.105867	3.757944	19.325754	-3.248569	-22.936152	
9696000	40.795527	39.679038	48.684616	45.008600	39.954851	45.008600	48.262406	44.930633	48.262406	47.395357	46.409755	4.584677	5.866336	7.386372	4.269178	2.391454	4.269178	4.158347	1.220379	4.158347	3.670390	4.158347	27.144763	-3.736105	-19.692952	
9698000	44.600114	48.500670	46.246604	44.581410	46.385183	45.513689	47.065924	45.513689	44.686046	46.567747	46.567747	1.550717	3.766741	5.779762	0.734090	7.703489	2.392196	2.743668	2.077386	2.145467	3.002317	3.002317	16.322587	-3.223818	-13.406764	
9700000	41.161977	50.397641	51.267722	42.713188	49.165536	47.343113	54.243561	39.562882	51.267722	49.165536	47.343113	1.984010	1.230513	1.108130	0.476096	3.304296	1.783688	2.992587	2.112320	1.108130	3.304296	1.783688	25.116160	-3.550884	-17.479524	
9702000	52.020585	56.870685	57.080802	52.231926	56.654906	48.652833	56.266150	52.866935	56.092351	56.654906	54.363583	1.737432	2.991502	4.012284	1.990010	5.630897	3.102143	3.864424	1.990010	4.611084	5.630897	4.009061	13.013552	-3.300982	-25.288123	
9704000	46.929732	43.697799	55.384714	47.612398	46.910625	47.327200	53.202832	47.351306	55.451746	44.737371	43.333824	0.897070	1.109996	1.527014	1.254429	3.411418	1.155318	3.125764	0.723344	0.931298	3.337968	1.693406	14.060381	-3.264730	-7.494441	
9706000	47.700657	41.650578	49.836144	45.912668	39.084751	49.361897	49.378878	48.633792	41.563921	41.503711	44.137053	1.326564	3.821529	3.560663	0.952942	4.838585	1.318268	1.258515	0.967661	4.377535	2.567689	4.098247	13.531594	-3.281673	-7.354835	
9708000	53.885339	50.545440	49.277109	54.908969	48.511451	52.390885	53.317501	56.098453	53.008199	49.673238	52.390885	2.237048	2.271069	2.639092	1.330378	1.732115	2.639092	1.397857	1.755489	2.353902	2.505870	2.639092	19.856265	-3.262315	-16.362243	
9710000	65.051295	46.421052	67.344128	65.820736	42.167452	65.781162	68.512690	65.051295	64.022227	65.275574	64.633857	1.750647	2.505870	2.858577	2.573691	2.044440	1.750647	1.834211	1.750647	0.936501	1.038418	1.734402	11.889571	-3.352106	-18.109910	
9712000	64.517909	64.999558	63.383135	63.722750	64.907441	59.943085	64.275648	59.881720	67.399375	68.664096	55.875786	1.517333	1.595635	5.121198	1.792528	2.188953	2.525767	2.349341	2.525767	1.529774	1.994289	4.864791	23.327562	-3.421714	-11.373610	
9714000	61.665447	64.999558	60.579063	60.441803	64.907441	60.441803	58.338165	60.441803	60.316852	59.763067	58.309887	1.897184	1.595635	2.684750	2.305630	2.188953	1.576839	3.714585	1.576839	4.440483	5.354198	2.228322	7.884385	-3.636996	-10.197818	
9716000	61.815633	58.150091	55.546668	60.196174	54.392165	60.086852	56.497408	60.404163	53.843709	57.235842	63.558398	5.280342	3.415618	1.046108	1.107472	3.733696	1.916881	3.470168	5.341886	2.677878	3.667162	2.347850	8.914705	-3.548384	-8.158725	
9718000	63.265231	58.150091	55.546668	63.279319	54.392165	64.655883	56.497408	62.772584	64.655883	62.401368	64.655883	2.558920	3.415618	1.046108	1.964889	3.733696	1.999263	3.470168	0.981268	2.373731	1.116091	1.999263	17.118628	-3.221594	-10.425366	
9720000	36.705238	64.247884	60.466719	38.454242	65.405051	38.454242	62.630010	38.454242	60.192121	59.631968	36.511507	1.891815	0.670830	2.655367	2.058801	2.033519	2.058801	1.996954	2.058801	2.291202	1.383656	4.316509	25.354221	-3.570489	-8.004917	
9722000	37.883374	64.247884	60.466719	38.435749	65.405051	38.454242	62.630010	38.435749	60.192121	59.631968	36.511507	0.683805	0.670830	2.655367	1.906605	2.033519	2.058801	1.996954	1.906605	2.291202	1.383656	4.316509	8.743234	-3.562395	-7.996823	
9724000	37.883374	64.247884	60.466719	38.435749	65.405051	38.454242	62.630010	38.435749	60.192121	59.631968	36.511507	0.683805	0.670830	2.655367	1.906605	2.033519	2.058801	1.996954	1.906605	2.291202	1.383656	4.316509	13.292423	-3.290254	-7.724682	
9726000	44.446854	64.247884	60.466719	42.061023	65.405051	38.454242	62.630010	42.061023	36.511507	35.777676	36.511507	2.012482	0.670830	2.655367	3.621056	2.033519	2.058801	1.996954	3.621056	1.189149	2.202049	1.436869	32.895332	-4.484832	-13.085571	
9728000	47.361101	64.247884	60.466719	48.894207	65.405051	46.107742	62.630010	47.403976	36.511507	35.777676	46.107742	1.416549	0.670830	2.655367	0.682525	2.033519	4.429804	1.996954	3.803956	3.665703	2.660988	4.429804	22.514535	-3.373574	-10.868550	
9730000	47.154825	52.702288	60.466719	45.209763	49.757483	48.320232	62.630010	47.154825	49.086553	49.757483	49.086553	3.189965	0.876461	2.655367	6.546843	1.800178	1.449323	1.996954	3.189965	3.250262	1.800178	4.074759	21.840535	-3.338678	-14.828993	
9732000	47.154825	52.702288	60.466719	45.209763	49.757483	48.320232	62.630010	47.154825	49.086553	49.757483	49.086553	3.189965	0.876461	2.655367	6.546843	1.800178	1.449323	1.996954	3.189965	3.250262	1.800178	4.074759	16.792473	-3.221739	-14.712055	
9734000	47.154825	52.702288	60.466719	45.209763	49.757483	48.320232	62.630010	47.154825	49.086553	49.757483	49.086553	3.189965	0.876461	2.655367	6.546843	1.800178	1.449323	1.996954	3.189965	3.250262	1.800178	4.074759	13.003751	-3.301374	-14.791689	
9736000	47.154825	52.702288	60.466719	45.209763	49.757483	48.320232	62.630010	47.154825	49.086553	49.757483	49.086553	3.189965	0.876461	2.655367	6.546843	1.800178	1.449323	1.996954	3.189965	3.250262	1.800178	4.074759	15.917794	-3.227379	-14.717695	
9738000	47.154825	52.702288	60.466719	45.209763	49.757483	48.320232	62.630010	47.154825	49.086553	49.757483	49.086553	3.189965	0.876461	2.655367	6.546843	1.800178	1.449323	1.996954	3.189965	3.250262	1.800178	4.074759	14.943318	-3.242673	-14.732989	
9740000	48.871015	52.702288	45.136605	49.547844	49.757483	40.969988	45.361324	37.197088	45.348288	47.110430	40.676151	1.967797	2.599425	3.460697	1.752964	1.469266	4.264659	3.427955	0.745160	3.835991	3.528796	3.240317	34.296564	-4.717379	-11.169512	
9742000	39.940400	56.759140	49.789056	38.105322	58.442981	40.969988	54.541723	39.940400	54.424421	56.759140	53.962481	1.726371	2.061572	6.349896	3.216292	0.925358	4.264659	2.212813	1.544937	6.247422	0.679182	3.368137	17.603008	-3.223342	-23.034900	
9744000	55.540702	54.131965	56.158131	56.788301	57.308693	63.546586	58.693026	63.016234	59.754318	57.138569	63.552420	1.066152	1.966748	0.774328	1.884822	2.599592	5.355309	2.831961	2.222807	0.748570	2.443964	5.359531	15.885072	-3.227739	-11.210911	
9746000	71.433627	54.131965	65.000612	68.988597	57.308693	71.433627	69.154327	71.433627	69.533785	69.353718	69.310334	1.740683	1.966748	1.959097	3.161949	2.599592	1.740683	3.144719	1.740683	2.067102	1.864362	3.718350	2.835619	-4.224672	-13.494963	
9748000	67.719403	68.069448	65.000612	68.262877	67.682816	67.719403	69.154327	67.592538	66.863799	63.924959	63.924959	2.879324	0.573429	1.959097	1.681146	0.522945	2.879324	3.144719	1.420597	5.099567	2.312898	2.312898	11.805773	-3.356424	-12.225748	
9750000	64.433014	68.069448	65.000612	63.644431	67.682816	64.037003	69.154327	64.433014	64.488104	64.999810	66.558662	2.666677	0.573429	1.959097	3.415594	0.522945	2.644656	3.144719	2.666677	2.580136	2.700079	0.828617	21.976371	-3.345345	-15.163673	
9752000	53.259261	54.061556	65.000612	52.137679	53.202479	55.283669	69.154327	54.768667	53.353105	53.607395	49.692010	2.309574	2.001428	1.959097	0.821728	3.616890	4.897617	3.144719	1.086014	1.173271	2.008027	3.549637	3.978056	-4.069379	-10.849232	
9754000	59.234767	51.912332	46.388712	60.168436	52.862780	59.234767	49.121636	59.234767	50.574190	53.017814	58.006626	1.487171	1.524083	2.030400	3.428238	2.788678	1.487171	2.067065	1.487171	2.210787	1.578017	4.469729	8.122547	-3.615569	-9.172855	
9756000	57.812267	51.912332	54.904960	56.453580	52.862780	57.187953	56.738629	56.453580	54.904960	57.807041	54.904960	1.456284	1.524083	2.254995	3.100707	2.788678	0.792584	3.055654	0.792584	2.322193	7.044074	2.322193	24.413447	-3.496320	-20.931001	
9758000	57.812267	51.912332	54.904960	56.453580	52.862780	57.187953	56.738629	56.453580	54.987406	57.807041	58.251401	0.539341	1.524083	1.073532	1.337067	2.788678	0.792584	3.094489	0.792584	3.052535	2.459703	2.180533	23.743673	-3.448909	-15.124834	
9760000	49.273662	55.363681	51.970523	48.510766	54.876662	52.143210	55.834001	48.510766	51.970523	54.876662	52.831726	1.250854	1.017892	3.120322	1.139720	1.782239	3.573600	0.662146	1.139720	0.908486	1.782239	1.782239	27.260013	-3.747863	-23.512284	
9762000	34.162575	39.703039	34.220070	36.097675	38.745037	31.315298	33.975838	32.096766	33.878754	34.579539	34.184637	0.865360	3.733468	1.872367	5.156242	2.334610	1.467701	1.248789	1.058508	1.414214	3.985002	2.005231	10.942340	-3.405000	-9.173121	
9764000	42.889699	39.703039	34.220070	40.435783	38.745037	40.435783	33.975838	41.682081	36.787127	38.115653	39.065912	4.932141	3.733468	1.872367	1.300545	2.334610	1.300545	1.248789	4.785910	2.737145	4.374738	0.987353	1.010296	-4.499877	-16.410298	
9766000	42.878383	41.410582	34.220070	45.725861	39.742947	38.077154	33.975838	43.382699	39.301228	39.742947	39.301228	3.034894	1.702104	1.872367	0.996329	1.060611	1.575294	1.248789	2.094003	1.520485	1.608700	1.948558	1.983788	-4.348957	-15.459407	
9768000	37.110223	31.396144	31.723343	33.424061	29.087484	36.361981	33.697210	36.361981	32.275708	27.259273	34.750999	1.920370	1.546801	1.114944	1.177207	1.551241	2.661187	1.315178	2.661187	3.079718	1.737349	2.320732	8.533717	-3.579913	-14.595244	
9770000	32.942976	36.243528	37.728577	37.202209	37.017045	36.456053	34.842411	37.202209	34.842411	37.017045	36.398191	1.442908	2.482231	1.368626	2.056127	2.029784	1.413673	4.867683	2.056127	4.867683	2.029784	2.120634	2.594267	-4.259149	-28.123621	
9772000	31.029601	32.195330	35.150091	30.466688	35.462752	31.068227	34.463136	30.142979	41.016321	40.688120	37.327901	0.869240	5.957682	4.710641	1.481070	2.386393	0.534733	1.770442	0.834966	4.731308	1.446835	2.972590	10.886677	-3.408387	-11.502009	
9774000	45.532073	41.275599	47.149460	41.767629	38.116684	46.462792	45.573621	46.462792	45.443891	37.981970	48.177565	4.038752	2.056379	4.320639	2.546931	1.863021	1.247565	1.070462	1.247565	3.352714	1.863668	3.491764	13.667936	-3.277037	-12.788991	
9776000	44.307215	57.324133	60.746754	46.734078	56.604350	47.065001	58.726717	46.678100	59.255504	56.219417	56.604350	1.514286	1.014171	2.626106	1.829320	2.484558	0.986163	2.198585	4.068275	2.397351	2.241046	2.484558	11.802538	-3.356592	-17.917292	
9778000	48.592681	61.790120	58.229144	46.770196	59.952987	66.230441	57.483832	66.230441	63.632372	60.676491	67.765267	1.598393	2.582296	0.641074	5.264205	2.085250	1.727529	1.741354	1.720092	1.723920	1.915545	2.241592	19.628938	-3.256080	-9.667359	
9780000	69.523041	61.790120	58.229144	66.739307	59.952987	69.523041	57.483832	69.523041	73.551985	69.482993	69.482993	1.751822	2.582296	0.641074	2.044721	2.085250	1.751822	1.741354	1.751822	3.334634	0.815453	0.815453	14.992534	-3.241673	-9.190498	
9782000	69.523041	61.790120	58.229144	66.739307	59.952987	69.523041	57.483832	69.523041	73.551985	69.482993	69.482993	1.873220	2.582296	0.641074	1.026901	2.085250	1.751822	1.741354	1.751822	1.007066	2.959098	0.815453	9.677753	-3.489600	-13.411857	
9784000	69.523041	61.790120	58.229144	66.739307	59.952987	69.523041	57.483832	69.523041	73.551985	69.482993	69.482993	2.909309	2.582296	0.641074	1.089976	2.085250	1.751822	1.741354	1.751822	3.144068	2.789043	0.815453	4.221775	-4.037939	-15.041900	
9786000	69.523041	61.790120	58.229144	66.739307	59.952987	69.523041	57.483832	69.523041	73.551985	69.482993	69.482993	3.033120	2.582296	0.641074	2.150762	2.085250	1.751822	1.741354	1.751822	1.696301	2.206626	0.815453	11.057144	-3.398111	-13.054873	
9788000	69.523041	61.790120	58.229144	66.739307	59.952987	69.523041	57.483832	69.523041	73.551985	69.482993	69.482993	3.381809	2.582296	0.641074	1.957365	2.085250	1.751822	1.741354	1.751822	1.072471	2.966403	0.815453	20.227104	-3.273595	-13.991590	
9790000	69.523041	61.790120	58.229144	66.739307	59.952987	69.523041	57.483832	69.522996	73.551985	69.482993	69.482993	0.928292	2.582296	0.641074	0.396080	2.085250	1.751822	1.741354	3.868087	1.416518	1.727154	0.815453	22.723521	-3.385317	-12.588576	
9792000	69.523041	61.790120	58.229144	66.739307	59.952987	64.405782	57.483832	64.405782	65.624300	67.652495	65.624300	0.928292	2.582296	0.641074	0.396080	2.085250	0.435379	1.741354	2.945468	3.908190	2.194017	1.955700	21.817734	-3.337576	-12.717658	
9794000	48.435776	61.790120	58.229144	50.131074	59.952987	54.106197	57.483832	53.690869	65.624300	67.652495	50.536823	3.129907	2.582296	0.641074	2.338858	2.085250	2.494947	1.741354	2.752116	3.908190	2.256492	4.599486	20.111874	-3.269942	-7.813617	
9796000	53.703926	46.792672	57.647564	57.803063	43.823667	58.703090	54.994488	53.703926	43.915730	42.947132	43.915730	1.309357	1.749980	1.760447	3.454166	0.293303	0.571387	1.714124	1.309357	3.568581	0.891175	3.568581	14.876270	-3.244075	-18.411832	
9798000	39.918574	44.275279	57.647564	41.648914	39.396369	39.830190	54.994488	41.648914	43.915730	42.496958	39.830190	1.780268	2.757050	1.760447	1.352706	3.917111	2.836671	1.714124	1.352706	3.568581	2.757839	2.836671	5.442352	-3.889420	-8.487612	
9800000	41.977699	44.275279	40.085932	37.927319	39.396369	40.775722	38.837772	40.268426	40.087866	39.830190	40.775722	6.315071	2.757050	1.154781	3.818296	3.917111	3.488091	1.283411	3.611085	3.483906	2.787846	3.488091	18.152134	-3.228161	-14.872075	
9802000	38.998887	47.706876	41.359831	40.829078	48.468760	44.491563	42.273110	38.998887	41.360850	47.890549	44.915808	2.270532	3.845268	4.145430	2.259550	5.424663	1.751991	1.654867	2.118455	1.816299	3.546498	2.054196	11.876299	-3.352785	-22.797825	
9804000	49.986681	49.669599	53.421921	48.816160	54.466591	33.953371	53.264533	37.753517	49.040603	55.613584	45.690338	4.101409	1.669362	0.975130	4.001702	1.741554	3.414416	2.107164	3.573833	1.801912	1.549581	1.710813	15.011609	-3.241292	-9.776234	
9806000	44.977359	44.976731	41.655560	44.956091	43.231324	38.368290	41.009327	42.368778	41.778343	41.119274	40.316315	5.018034	1.714986	2.322347	6.503564	1.862588	2.783241	3.967196	4.395802	1.582850	1.830260	3.189029	19.580715	-3.254824	-8.620658	
9808000	34.424596	32.645281	36.805221	35.288856	33.849679	34.428849	37.672707	35.288856	36.914968	33.849679	33.798439	1.143264	3.593068	1.538436	2.789198	2.838369	2.643685	0.941391	2.789198	1.725147	2.838369	3.509641	19.568494	-3.254509	-26.321074	
9810000	37.022029	46.474806	44.321374	37.483895	45.676953	37.561729	49.741079	37.729274	38.594574	39.457526	34.868678	3.808779	4.067041	3.112946	5.817118	0.972318	0.876497	1.053171	0.869148	2.154520	1.290488	0.811960	22.128672	-3.353040	-8.803234	
9812000	25.900673	36.579230	39.163684	28.091189	34.410168	27.483633	42.103476	24.842608	30.159178	32.243549	26.400284	1.500211	4.890344	2.148700	2.483896	3.655567	2.555989	2.639072	1.559036	1.395671	1.076256	0.489545	17.097400	-3.221571	-10.262596	
9814000	34.128924	36.579230	30.728764	33.107355	34.410168	32.271546	27.916718	32.271546	31.215679	30.576735	31.215679	3.501417	4.890344	1.882319	0.531953	3.655567	0.963405	2.510898	1.462088	1.427694	1.157207	2.110859	22.150819	-3.354178	-10.728768	
9816000	34.128924	36.579230	30.728764	33.107355	34.410168	28.626892	27.916718	32.882661	31.215679	30.576735	31.985922	3.501417	4.890344	1.882319	0.531953	3.655567	4.268014	2.510898	3.967459	1.475214	2.036508	5.035488	17.546203	-3.223015	-11.270897	
9818000	30.169874	36.579230	30.728764	32.310345	34.410168	33.877368	27.916718	34.554931	31.215679	30.576735	37.986686	0.623022	4.890344	1.882319	2.712114	3.655567	1.564713	2.510898	3.420973	1.475214	2.036508	3.897672	21.718143	-3.332828	-8.648028	
9820000	43.763460	42.242299	41.624655	46.147511	39.837829	43.507690	42.555922	43.763460	41.624655	42.242299	42.508662	1.666319	2.195297	1.389557	1.551707	2.301957	1.142430	2.443155	1.737826	1.389557	2.195297	1.263171	23.340175	-3.422513	-19.677973	
9822000	50.338183	36.231548	49.256721	50.327023	33.146240	51.245401	49.060419	51.292808	49.060419	51.245401	51.245401	1.705125	1.032153	2.639373	4.867745	2.289405	1.709839	1.637649	0.782349	1.161335	0.748408	1.709839	18.082444	-3.227382	-15.503427	
9824000	50.466408	36.231548	54.003773	49.739926	33.146240	48.971789	52.007588	48.971789	47.837236	47.145057	47.145057	3.021154	1.032153	0.621127	2.852111	2.289405	2.070782	1.461474	2.070782	6.085961	2.690748	2.690748	14.389654	-3.255593	-12.855803	
9826000	37.038138	48.308279	38.232750	37.049240	44.839596	37.038138	36.529379	37.038138	34.646795	32.765316	34.646795	5.538609	2.048671	3.070470	2.188957	2.085519	1.912180	1.208422	1.912180	1.470073	2.064581	1.754933	19.845712	-3.262014	-21.206557	
9828000	48.947920	47.745027	45.570075	45.409406	45.479974	44.242896	44.454331	45.409406	45.292183	45.479974	45.589440	2.098844	5.412440	5.471917	2.588339	5.423703	2.760557	2.028952	2.588339	1.563955	5.423703	5.423703	17.838511	-3.225039	-18.880261	
9830000	43.193565	38.446939	45.180312	44.518041	40.368910	43.780034	44.993468	42.795767	45.453308	49.855427	45.453308	1.228816	2.344635	1.702024	2.011354	1.485218	1.377966	1.854851	1.259599	2.260833	2.430576	2.260833	17.750984	-3.224344	-16.397547	
9832000	41.788659	42.629341	36.823525	42.313989	41.155744	41.154943	40.062197	42.238773	42.471981	38.515458	42.471981	3.420887	2.066086	3.402492	3.545555	1.859416	2.689184	1.536531	2.805325	0.962496	1.171805	0.962496	19.802427	-3.260792	-20.233541	
9834000	40.663470	47.470020	42.378314	40.910304	46.334926	33.318730	41.904394	34.398818	41.477308	45.773731	31.837083	2.998768	1.521358	1.332355	1.577489	0.733333	1.086071	2.899201	1.158504	1.164568	0.639889	0.940355	25.113164	-3.550641	-9.217463	
9836000	47.853288	50.027846	43.555665	46.695461	53.230238	47.853288	48.222947	47.853288	51.807192	53.230238	51.807192	3.301541	4.023000	1.325073	1.506177	3.120242	1.871556	1.901305	1.871556	2.723682	3.120242	1.033269	46.339642	-7.525596	-23.180868	
9838000	49.980727	47.034588	55.637434	47.405450	47.990235	45.828079	56.459644	45.466635	57.722446	48.647439	45.907141	1.478264	1.285249	2.478125	2.239885	2.102054	3.863701	1.622178	2.965122	1.270394	2.239283	0.553821	23.968856	-3.464348	-9.217501	
9840000	53.845647	52.712032	53.168779	54.704850	52.628049	52.712032	52.723124	53.845647	52.382354	51.134157	52.712032	2.874207	5.181865	3.641538	1.294773	1.703349	5.804967	1.408699	2.874207	3.613788	3.257669	5.181865	4.591786	-3.991342	-23.597066	
9842000	63.299776	62.990358	58.324813	65.277779	64.464994	51.976917	58.517002	55.897215	63.924196	59.641515	51.976917	1.340193	1.855925	3.103641	1.261481	2.154400	4.643770	3.869357	2.195258	4.675207	5.719524	4.643770	-3.516365	-5.326130	-16.172574	
9844000	62.086228	49.911480	62.120352	56.924061	50.954533	60.032002	60.788249	62.182662	60.788249	54.807402	60.386127	2.621945	1.435407	2.625694	3.085741	1.815487	3.085741	3.915734	2.567372	3.915734	3.559662	3.915734	1.125060	-4.481592	-26.828282	
9846000	54.443408	50.693136	48.645066	53.284788	53.335633	52.816770	48.425592	53.284788	48.645066	50.693136	50.693136	2.786074	1.723142	2.338290	0.723943	2.706867	2.527317	3.300278	2.070384	1.315331	1.799199	1.799199	8.696490	-3.566265	-15.542456	
